episode,score,score_per_step,steps,success,final_distance,n_biases,carry_state,exploration_noise,loss,actor_loss,critic_loss,entropy,approx_kl,clip_frac,lr,best_eval_success,eval_score_mean,eval_score_std,eval_steps_mean,eval_success_rate,eval_final_distance_mean
123,-35.584892636234954,-0.35584892636234955,100,0.0,1.7085035774286812,94,0.0,0.01452442471549821,182.03527603149413,-0.05145248274008433,364.24423828125,3.5393290360768637,-0.009794084231058757,0.03333333333333333,0.000285,1.0,,,,,
124,-66.18266026015621,-0.6618266026015621,100,0.0,4.807286483966822,88,0.0,0.014379180468343229,92.85962740580241,0.004171963781118393,185.78417905171713,3.66336852312088,0.0019694392879803977,0.0,0.000285,1.0,,,,,
125,230.84213148617613,7.213816608943004,32,1.0,0.03886517878694058,29,0.0,0.014235388663659797,720.6815287272135,0.006305527355935838,1441.4251098632812,3.7322114838494196,0.00344099932246738,0.0,0.000285,1.0,,,,,
126,209.0344390593206,3.4839073176553432,60,1.0,0.10523960604088918,52,0.0,0.014093034777023198,33.20136408372359,-0.012632176618684422,66.50297529047185,3.749090454795144,0.003749690272591331,0.0,0.000285,1.0,,,,,
127,-70.76502284249271,-0.7076502284249271,100,0.0,4.898905496826919,88,0.0,0.013952104429252966,62.091318130493164,0.12827160954475403,123.99665641784668,3.5281419456005096,0.01454082876443863,0.0,0.000285,1.0,,,,,
128,231.63626362859992,7.472137536406449,31,1.0,0.009814483771161873,27,0.0,0.013812583384960437,579.9749038696289,-0.06003561541438103,1160.1449356079102,3.7525503516197203,-0.015847679460421205,0.1696428596973419,0.000285,1.0,,,,,
129,182.96470882508788,1.8296470882508789,100,1.0,0.1957142907241203,91,0.0,0.013674457551110832,728.4665083451705,0.02933433245528828,1456.9463722922585,3.6002897999503394,0.0015734813430092552,0.0,0.000285,1.0,,,,,
130,209.58325332163793,3.435791038059638,61,1.0,0.10213597842934977,53,0.0,0.013537712975599723,132.67523674342942,-0.046827313490211964,265.52066902492356,3.8271723208220108,-0.0009549739568129829,0.043478260869565216,0.000285,1.0,,,,,
131,210.65443868375374,3.761686405067031,56,1.0,0.19000731531391174,49,0.0,0.013402335845843726,35.31415520773994,-0.018878333787951205,70.73922475179036,3.6578974988725452,0.008031042085753547,0.013888888888888888,0.000285,1.0,,,,,
132,225.22526565940996,6.087169342146215,37,1.0,0.10593654171524398,33,0.0,0.01326831248738529,362.8532119750977,0.009551239013671876,725.7616821289063,3.717598628997803,0.01469290005043149,0.0,0.000285,1.0,,,,,
133,224.87225005400458,5.354101191762014,42,1.0,0.01689920771468195,39,0.0,0.013135629362511437,167.0907953898112,-0.0194097563624382,334.2950205485026,3.730643701553345,0.005285382270812988,0.03333333333333333,0.000285,1.0,,,,,
134,209.10319681039437,3.319098362069752,63,1.0,0.12339609736640321,59,0.0,0.013004273068886322,217.54199388292102,0.018130994505352445,435.1182607014974,3.526297860675388,0.014720563880271383,0.013888888888888888,0.000285,1.0,,,,,
135,193.48019432668275,2.480515311880548,78,1.0,0.12508076148234606,74,0.0,0.012874230338197458,340.8789602915446,-0.07269221916794777,681.9726448059082,3.4671125213305154,0.008697232444925854,0.052083333333333336,0.000285,1.0,,,,,
136,231.56489039006013,7.984996220346901,29,1.0,0.16271504497835293,27,0.0,0.012745488034815483,514.0013035365513,0.05132775327989033,1027.9680350167412,3.40455538885934,0.012641136135373796,0.0,0.000285,1.0,,,,,
137,203.44942422361018,2.8256864475501415,72,1.0,0.16664126594816017,69,0.0,0.012618033154467329,147.35511101616754,-0.0006854385137557983,294.7745174831814,3.146168735292223,-0.005955245759752061,0.0,0.000285,1.0,,,,,
138,194.94945795414708,2.4677146576474316,79,1.0,0.14696487085242482,76,0.0,0.012491852822922655,111.21416854858398,-0.06565998308360577,222.62073135375977,3.053613603115082,0.009441442787647247,0.0,0.000285,1.0,,,,,
139,213.25870174777856,4.101128879764972,52,1.0,0.13961881961305042,48,0.0,0.012366934294693429,127.06767054966518,0.0067855023912021094,254.18748147147042,3.2858380930764333,0.002304596560341971,0.0,0.000285,1.0,,,,,
140,209.33788204636258,3.48896470077271,60,1.0,0.03374169147279871,53,0.0,0.012243264951746494,67.49335136413575,-0.003356478239099185,135.05764287312826,3.211282316843669,-0.006202111641565959,0.016666666666666666,0.000285,1.0,,,,,
141,196.96547397715307,2.591650973383593,76,1.0,0.12239026007848208,72,0.0,0.01212083230222903,122.75641632080078,-0.03402218222618103,245.64310836791992,3.111390173435211,0.007685475051403046,0.0,0.000285,1.0,,,,,
142,216.52309382022858,4.330461876404572,50,1.0,0.13158049986618384,47,0.0,0.01199962397920674,148.71919403292915,0.03443505276333202,297.43474437973714,3.26145076751709,0.011048300699754194,0.045454545454545456,0.000285,1.0,,,,,
143,222.34604567104105,5.558651141776027,40,1.0,0.1076027493612692,35,0.0,0.011879627739414672,189.67654959360758,-0.044466483096281685,379.5081431070964,3.305587629477183,0.005241997539997101,0.0,0.000285,1.0,,,,,
144,223.23913914794753,6.378261118512786,35,1.0,0.13405331208615343,33,0.0,0.011760831462020525,156.13279288155692,-0.01917850079813174,312.3707487923758,3.340348788670131,-6.5181936536516464e-06,0.026785714285714284,0.000285,1.0,,,,,
145,208.40248065270507,3.656183871100089,57,1.0,0.09404993536187958,51,0.0,0.01164322314740032,244.07966940743583,-0.011681218764611654,488.2488010951451,3.3049351487840926,0.005021608301571437,0.0,0.000285,1.0,,,,,
146,216.9376172860982,5.165181363954719,42,1.0,0.17003385558969009,41,0.0,0.011526790915926318,36.478300026484895,-0.001626207892383848,73.02477639062064,3.2462027072906494,0.00803555122443608,0.03571428571428571,0.000285,1.0,,,,,
147,195.04570306428138,2.4380712883035174,80,1.0,0.08999985592805027,73,0.0,0.011411523006767054,480.6515319824219,0.0009707316756248474,961.3628784179688,3.0886592864990234,0.003776511549949646,0.0,0.000285,1.0,,,,,
148,230.64627998474202,7.6882093328247345,30,1.0,0.1300949065652718,30,0.0,0.011297407776699383,212.77234268188477,-0.0028584943211171776,425.6156234741211,3.2610211074352264,0.0021959704463370144,0.0,0.000285,1.0,,,,,
149,222.09637774487464,5.844641519601964,38,1.0,0.15287157736885665,34,0.0,0.011184433698932388,89.71191614324397,0.024392940950664608,179.44194204157048,3.3448751622980293,0.004905338526110758,0.0,0.000285,1.0,,,,,
150,227.5173253326721,7.339268559118455,31,1.0,0.017166987176126067,29,0.0,0.011072589361943065,178.4101132479581,-0.02863416549834338,356.9441403475675,3.332335450432517,-0.003351347012953325,0.0,0.000285,1.0,260.369602545617,148.99146650049022,57.0,1.0,0.12049619766539839
151,222.7826471593117,5.569566178982792,40,1.0,0.16708301681701082,36,0.0,0.010961863468323634,59.50559469369742,-0.006284266710281372,119.08781220362737,3.202724126669077,-0.0007723890818082369,0.0673076923076923,0.000285,1.0,,,,,
152,215.50091124008827,4.684802418262788,46,1.0,0.19383267794369813,45,0.0,0.010852244833640397,109.32497991834369,0.05153307637998036,218.61375672476632,3.343231064932687,0.01448785699903965,0.017857142857142856,0.000285,1.0,,,,,
153,219.13029013116284,5.217387860265782,42,1.0,0.19967631037183683,41,0.0,0.010743722385303993,43.0149671236674,0.1452075093984604,85.80924129486084,3.486255963643392,0.0036337673664093018,0.0,0.000285,1.0,,,,,
154,208.19248126715647,3.5286861231721436,59,1.0,0.168426216628775,56,0.0,0.010636285161450952,52.07934959311234,0.03784868670137305,104.15100464067962,3.4001144986403617,-0.00014719680735939428,0.039473684210526314,0.000285,1.0,,,,,
155,225.75909183182438,5.941028732416431,38,1.0,0.18739774143649168,35,0.0,0.010529922309836442,114.31934038798015,0.0041261802117029825,228.69962793986002,3.459994586308797,0.013318723067641258,0.07777777910232545,0.000285,1.0,,,,,
156,222.33323679172125,6.00900639977625,37,1.0,0.18458704148640737,34,0.0,0.010424623086738078,48.84726625018649,0.011834987335734896,97.73951615227594,3.4326325257619223,0.007643180433660746,0.0,0.000285,1.0,,,,,
157,215.06719483823585,4.38912642527012,49,1.0,0.16592472519394347,43,0.0,0.010320376855870696,17.42930679023266,0.003739799838513136,34.92165929079056,3.526261106133461,-0.012563558295369148,0.0703125,0.000285,1.0,,,,,
158,192.85960478794573,2.2425535440458804,86,1.0,0.1926057187043335,83,0.0,0.010217173087311989,561.0402090890067,0.08733718948704856,1121.9666617257255,3.0451828071049283,0.00312612737928118,0.0,0.000285,1.0,,,,,
159,216.54743885594758,4.812165307909946,45,1.0,0.14016471948469486,40,0.0,0.010115001356438868,46.8894455649636,0.018557474694468758,93.80945240367542,3.3837594985961914,0.010288511064242233,0.0,0.000285,1.0,,,,,
160,217.33363016327337,4.829636225850519,45,1.0,0.12049285419371064,42,0.0,0.01001385134287448,35.643366881779265,0.07121288882834571,71.21027197156634,3.298142739704677,0.007429100839155061,0.017857142857142856,0.000285,1.0,,,,,
161,212.1200291493935,3.535333819156558,60,1.0,0.019439852494824068,59,0.0,0.009913712829445734,68.55732617011437,0.004091250781829541,137.17088787372296,3.2209655871758094,-0.011168874227083646,0.028846153846153848,0.000285,1.0,,,,,
162,225.14015374740694,6.253893159650193,36,1.0,0.10880446483520811,35,0.0,0.009814575701151277,249.74575260707311,-0.03616889672619956,499.63008553641185,3.3117948259626115,0.01081221444266183,0.0,0.000285,1.0,,,,,
163,231.06572281691786,8.252347243461353,28,1.0,0.08141617494503657,26,0.0,0.009716429944139763,428.7895450592041,-0.030208993703126907,857.7107391357422,3.561478465795517,0.014075912535190582,0.0,0.000285,1.0,,,,,
164,223.4072240550123,5.879137475131903,38,1.0,0.054201125480931596,35,0.0,0.009619265644698366,59.54626682826451,-0.052806422646556585,119.264678137643,3.326686450413295,0.010312358449612345,0.0,0.000285,1.0,,,,,
165,229.3760274383404,7.645867581278013,30,1.0,0.06735753130569737,26,0.0,0.009523072988251382,64.75829808852252,-0.0041691167827914745,129.58843006807214,3.174869172713336,-0.0157737136229544,0.02450980421374826,0.000285,1.0,,,,,
166,199.4216607486607,2.8901689963574015,69,1.0,0.03778118156714154,67,0.0,0.009427842258368868,444.0468114217122,-0.0008941719101534949,888.1539781358507,2.9289601378970676,0.008539860033326678,0.0,0.000285,1.0,,,,,
167,229.5061649898318,9.180246599593271,25,1.0,0.19632501613244174,22,0.0,0.00933356383578518,227.9498087565104,-0.0032331890737016997,455.9725646972656,3.3240031401316323,0.010618552565574646,0.010416666666666666,0.000285,1.0,,,,,
168,236.7735057881269,11.838675289406345,20,1.0,0.09634801804914259,20,0.0,0.009240228197427328,171.44893407821655,-0.05302321848769983,343.0675678253174,3.1827781597773233,-0.027977938453356426,0.20833333333333334,0.000285,1.0,,,,,
169,201.67643823164534,2.689019176421938,75,1.0,0.03670993285183884,73,0.0,0.009147825915453054,906.8837928771973,-0.0018179775215685368,1813.8247909545898,2.67781263589859,-0.0007816658671799814,0.0234375,0.000285,1.0,,,,,
170,200.08869856566665,2.986398486054726,67,1.0,0.1049808679549129,64,0.0,0.009056347656298524,332.2107938878676,-0.00601564917494269,664.4904331880457,2.8407679585849537,0.00437054388663348,0.04411764705882353,0.000285,1.0,,,,,
171,204.9846976330436,3.105828752015812,66,1.0,0.19063824508260435,65,0.0,0.008965784179735538,158.5993890762329,0.02733174990862608,317.2002582550049,2.8076186180114746,0.007767979055643082,0.0,0.000285,1.0,,,,,
172,212.19116522617233,3.789127950467363,56,1.0,0.17495108587523203,55,0.0,0.008876126337938182,47.57221433851454,0.04316137151585685,95.11427985297308,2.8087244828542075,0.006191760301589966,0.0,0.000285,1.0,,,,,
173,222.1084856086074,5.844960147594931,38,1.0,0.1994548708988846,37,0.0,0.0087873650745588,112.3257762061225,-0.035206354326672025,224.7801030476888,2.906957838270399,0.01539792399853468,0.027777777777777776,0.000285,1.0,,,,,
174,222.97173412200416,5.574293353050104,40,1.0,0.016409979448426346,37,0.0,0.008699491423813212,94.93132781982422,-0.01582803080479304,189.95115915934244,2.8425734837849936,0.010061686237653097,0.0,0.000285,1.0,,,,,
175,216.50947877644612,4.085084505215964,53,1.0,0.10019969392449087,51,0.0,0.00861249650957508,46.14115256071091,-0.0701386732980609,92.48021256923676,2.8814783096313477,0.0008969283662736416,0.0,0.000285,1.0,,,,,
176,234.35993159159045,10.18956224311263,23,1.0,0.12321863085028535,23,0.0,0.00852637154447933,483.98212814331055,-0.018468926660716534,968.0523910522461,2.5595225393772125,0.010668163886293769,0.015625,0.000285,1.0,,,,,
177,201.22127198614825,3.0033025669574367,67,1.0,0.1828068234308988,67,0.0,0.008441107829034535,201.39406712849936,-0.030016853163639706,402.89462916056317,2.3231969475746155,-0.00021760165691375732,0.020833333333333332,0.000285,1.0,,,,,
178,-76.12470034195138,-0.7612470034195138,100,0.0,5.193198889122323,98,0.0,0.00835669675074419,223.02142868041992,-0.015876846760511397,446.1112449645996,1.8316667675971985,0.008955922722816468,0.0125,0.000285,1.0,,,,,
179,206.72931397240995,3.389005147088688,61,1.0,0.14261994891094118,57,0.0,0.008273129783236747,64.64887784322103,0.014124360804756483,129.31982549031576,2.515945545832316,-0.010329906642436982,0.05500000019868215,0.000285,1.0,,,,,
180,225.30418694467727,6.089302349856142,37,1.0,0.1514594825001176,36,0.0,0.00819039848540438,426.308687210083,0.03840673395565578,852.5914540972028,2.544746603284563,1.9775104842015674e-05,0.0,0.000285,1.0,,,,,
181,-85.61785967742145,-0.8561785967742145,100,0.0,6.504397165572128,99,0.0,0.008108494500550336,181.22131878989083,0.018422378493206843,362.4481637137277,2.1185368384633745,0.008105895348957606,0.0,0.000285,1.0,,,,,
182,204.42074291085984,3.4647583544213534,59,1.0,0.19262968293418178,57,0.0,0.008027409555544833,201.10699717203775,-0.040494847732285656,402.3465042114258,2.5759822130203247,0.00197504512551758,0.034722222222222224,0.000285,1.0,,,,,
183,234.58271301673815,11.170605381749436,21,1.0,0.15391968791544824,21,0.0,0.007947135459989384,1467.0653991699219,0.005980342626571655,2934.1754353841147,2.8297428687413535,0.007992256432771683,0.0,0.000285,1.0,,,,,
184,222.42340454604528,5.703164219129366,39,1.0,0.19286726533307236,39,0.0,0.00786766410538949,277.56481001112195,-0.008495785295963287,555.1987626817491,2.6078291998969183,-0.003748293448653486,0.013888888888888888,0.000285,1.0,,,,,
185,218.25263019935062,4.4541353101908285,49,1.0,0.09684132456064275,47,0.0,0.007788987464335596,70.5290732383728,0.006164429088433583,141.0919664700826,2.307279586791992,0.007958936194578806,0.0,0.000285,1.0,,,,,
186,209.25754574610565,3.736741888323315,56,1.0,0.14282817498609546,55,0.0,0.00771109758969224,49.63614749908447,-0.09925289234767358,99.51720650990804,2.320315678914388,0.02000461518764496,0.041666666666666664,0.000285,1.0,,,,,
187,227.58534843072047,6.693686718550602,34,1.0,0.12975461733738025,33,0.0,0.007633986613795317,278.586172921317,-0.03890952467918396,557.2975180489676,2.3677333763667514,0.015538909605571203,0.0,0.000285,1.0,,,,,
188,216.9793582321003,4.428150168002047,49,1.0,0.0755650040224844,48,0.0,0.007557646747657364,72.96059966087341,0.03093747841194272,145.90666007995605,2.366951063275337,0.0025514960289001465,0.0,0.000285,1.0,,,,,
189,-84.20155886282812,-0.8420155886282812,100,0.0,6.409196091697705,98,0.0,0.00748207028018079,165.98548183441162,-0.0014994911849498748,332.010853767395,1.8448661804199218,0.008262526988983155,0.025,0.000285,1.0,,,,,
190,227.55451575315607,7.340468250101809,31,1.0,0.11710349187574728,30,0.0,0.007407249577378983,382.75703048706055,-0.00800004880875349,765.5840301513672,2.6985215544700623,0.008013704460609006,0.0,0.000285,1.0,,,,,
191,221.72270823099439,5.685197646948574,39,1.0,0.1732856474824129,38,0.0,0.007333177081605193,102.25371509128146,-0.0057582126723395455,204.56659952799478,2.3828644222683377,-1.0648897538582483e-05,0.013888888888888888,0.000285,1.0,,,,,
192,206.9492339128722,3.5076141341164777,59,1.0,0.1694209578374809,57,0.0,0.007259845310789141,82.23481448491414,0.0012245069878796737,164.5168181737264,2.4819034576416015,-0.007265876388798157,0.025,0.000285,1.0,,,,,
193,225.6148106589417,7.277897118030378,31,1.0,0.14504978822493983,29,0.0,0.007187246857681249,326.2831325531006,-0.008661673404276371,652.6350784301758,2.5743460953235626,0.0036681699566543102,0.0,0.000285,1.0,,,,,
194,201.48394247423576,3.0072230220035188,67,1.0,0.11626240013819462,67,0.0,0.007115374389104437,259.7032844543457,0.15670037269592285,519.1347030639648,2.076801872253418,0.009319794178009034,0.0,0.000285,1.0,,,,,
195,211.77077301657962,3.7816209467246362,56,1.0,0.1601939339081443,55,0.0,0.007044220645213393,68.98515870836046,0.03919152253203922,137.9411532084147,2.460880306031969,0.008326510588328043,0.05555555555555555,0.000285,1.0,,,,,
196,215.15667161999323,4.218758267058691,51,1.0,0.17725383706175626,48,0.0,0.006973778438761259,53.14059009552002,0.1535567060112953,106.02973098754883,2.7831525802612305,0.0067591737024486065,0.0,0.000285,1.0,,,,,
197,212.75350274211425,4.341908219226822,49,1.0,0.09151502211063199,48,0.0,0.006904040654373647,47.07948525746664,-0.06339449882507324,94.34043706258139,2.733897892634074,0.00010704000790913899,0.03333333333333333,0.000285,1.0,,,,,
198,-75.84160876869238,-0.7584160876869238,100,0.0,5.226023939559945,98,0.0,0.00683500024782991,81.60936476967551,-0.029732544991103085,163.31991265036842,2.085828347639604,0.002188419753854925,0.022727272727272728,0.000285,1.0,,,,,
199,209.7265213855308,4.280133089500628,49,1.0,0.1614774493954687,47,0.0,0.006766650245351611,51.68569554601397,0.04244105411427362,103.33503682272774,2.426448174885341,0.00877954704420907,0.0,0.000285,1.0,,,,,
200,230.80220462943606,8.242935879622717,28,1.0,0.1864462709796676,27,0.0,0.006698983742898095,426.4347114562988,0.025618864223361015,852.8635177612305,2.265067733824253,0.004190925508737564,0.0,0.00027075,1.0,241.3767751945717,184.66638967876446,44.7,0.9,0.6533789327699268
201,209.4108121413854,3.8779780026182484,54,1.0,0.10037126673693239,54,0.0,0.006631993905469114,42.802884101867676,-0.044925447553396225,85.74497652053833,2.4678494334220886,0.004786595702171326,0.0,0.00027075,1.0,,,,,
202,226.26380311709488,6.6548177387380845,34,1.0,0.18659587123643348,34,0.0,0.006565673966414423,177.2386932373047,-0.1739812470972538,354.8759521484375,2.5300692081451417,0.01884305477142334,0.0,0.00027075,1.0,,,,,
203,227.17999283570555,7.3283868656679205,31,1.0,0.15501708738883044,31,0.0,0.006500017226750279,95.97411772410075,-0.07288456161816916,192.13908920288085,2.25426234404246,0.011451882403343916,0.059523809949556986,0.00027075,1.0,,,,,
204,203.7371594002293,3.1344178369266045,65,1.0,0.1515548845097216,64,0.0,0.006435017054482775,294.15638732910156,0.0038775205612182617,588.3587290445963,2.6847835779190063,0.0022348016500473022,0.0,0.00027075,1.0,,,,,
205,225.76499195836186,6.640146822304761,34,1.0,0.11427589900673948,33,0.0,0.006370666883937948,40.94619063536326,0.09296182791392009,81.7644510269165,2.899586260318756,0.005102018515268962,0.0,0.00027075,1.0,,,,,
206,228.44740316236903,7.3692710697538395,31,1.0,0.18449082971405675,29,0.0,0.006306960215098568,14.023214221000671,-0.012031878810375929,28.125414848327637,2.7461366057395935,0.013625037856400013,0.0,0.00027075,1.0,,,,,
207,212.56633774594766,4.522688037147822,47,1.0,0.15547895514622412,46,0.0,0.006243890612947582,231.66800181070963,0.18313422799110413,463.01817830403644,2.4223891496658325,0.015049805243810018,0.0,0.00027075,1.0,,,,,
208,229.84265542386925,9.19370621695477,25,1.0,0.18471317788439268,25,0.0,0.006181451706818106,98.93827056884766,-0.02931125627623664,197.9962946573893,3.056762112511529,0.006093462308247884,0.027777777777777776,0.00027075,1.0,,,,,
209,203.69563343537402,2.9521106294981743,69,1.0,0.13699744404568318,66,0.0,0.006119637189749925,390.9503195550707,0.012384114993943108,781.9279946927671,2.6069607822983354,-0.012447440134430374,0.03981481492519379,0.00027075,1.0,,,,,
210,193.83774501040455,2.730109084653585,71,1.0,0.18472716238226602,70,0.0,0.0060584408178524255,115.26862468038287,0.009804798024041312,230.56721687316895,2.479041882923671,-0.0008829393024955477,0.028061224945953915,0.00027075,1.0,,,,,
211,207.44654127194133,3.516043072405785,59,1.0,0.06795531037148766,57,0.0,0.005997856409673901,96.3284843151386,-0.03836861138160412,192.78832391592172,2.7309408554664025,0.0039858573761123875,0.009615384615384616,0.00027075,1.0,,,,,
212,200.17613039535487,2.901103339063114,69,1.0,0.12247023033274376,64,0.0,0.0059378778455771615,65.31876716613769,0.007566845789551735,130.67481231689453,2.62057569026947,-0.0023111123591661453,0.0,0.00027075,1.0,,,,,
213,222.79179303050356,5.862941921855357,38,1.0,0.158295237617459,38,0.0,0.00587849906712139,355.3682597767223,0.04205919869921424,710.7046980424361,2.614412372762507,0.0030999382328115066,0.01515151560306549,0.00027075,1.0,,,,,
214,214.53046401666592,4.469384667013873,48,1.0,0.13924566554905046,47,0.0,0.005819714076450176,102.89524043690075,-0.03370967439629815,205.90940787575462,2.5755926262248647,-0.014682043682445179,0.056818181818181816,0.00027075,1.0,,,,,
215,217.817636865455,4.95040083785125,44,1.0,0.13383666228789634,44,0.0,0.005761516935685674,108.18542323112487,0.03575176671147347,216.3489682674408,2.4814629793167113,0.003511589765548706,0.0,0.00027075,1.0,,,,,
216,-33.51915435525875,-0.3351915435525875,100,0.0,1.5868878754429596,98,0.0,0.005703901766328817,192.48605007595486,0.00797174208694034,384.99320220947266,1.8524166345596313,0.005554791953828599,0.013888888888888888,0.00027075,1.0,,,,,
217,190.18396594681593,2.438255973677127,78,1.0,0.14304307267306443,78,0.0,0.005646862748665529,190.11142349243164,0.003681758791208267,380.26279296875,2.3658056020736695,0.017631223797798155,0.07083333432674407,0.00027075,1.0,,,,,
218,224.37021139530805,6.799097315009335,33,1.0,0.09942907509067064,31,0.0,0.005590394121178874,545.3411382039388,-0.02973798041542371,1090.7932942708333,2.5757843454678855,0.009443208575248718,0.020833333333333332,0.00027075,1.0,,,,,
219,211.73649903245047,3.714675421621938,57,1.0,0.16166073779541879,54,0.0,0.005534490179967085,26.87984037399292,0.17764421738684177,53.45562934875488,2.561831474304199,0.012312039732933044,0.0,0.00027075,1.0,,,,,
220,218.2567055145705,4.960379670785693,44,1.0,0.1596234577438048,42,0.0,0.005479145278167414,114.92683425316444,0.00996001809835434,229.88712838979868,2.669047942528358,0.0032197489188267635,0.019230769230769232,0.00027075,1.0,,,,,
221,194.7493842936472,2.6677997848444823,73,1.0,0.1871950325943894,72,0.0,0.00542435382538574,135.73127213839828,-0.015920202825860732,271.5450338824042,2.5323856123562516,-0.017779864113906335,0.04741379310344827,0.00027075,1.0,,,,,
222,205.82108308778524,3.166478201350542,65,1.0,0.19420982627457098,61,0.0,0.0053701102871318825,39.147889137268066,0.037488074973225594,78.27188205718994,2.553971290588379,0.012729577720165253,0.0,0.00027075,1.0,,,,,
223,219.751364158863,5.1104968409037905,43,1.0,0.16090243480477204,42,0.0,0.005316409184260564,179.00841796398163,0.09830052219331264,357.8728547692299,2.631139427423477,-0.0029922225512564182,0.0,0.00027075,1.0,,,,,
224,234.63690936682215,10.66531406212828,22,1.0,0.09184196047678007,21,0.0,0.0052632450924179576,948.5363507952009,-0.03451968676277569,1897.1981855119977,2.8219147750309537,-0.004216006624379328,0.16666666844061442,0.00027075,1.0,,,,,
225,202.19026604562492,2.847750225994717,71,1.0,0.16976720220007213,68,0.0,0.005210612641493778,167.92122541155135,0.00895250535437039,335.8695384434291,2.249651151044028,0.003662606584839523,0.03571428571428571,0.00027075,1.0,,,,,
226,221.4359467566963,5.827261756755166,38,1.0,0.16610596194499944,38,0.0,0.00515850651507884,138.15829018985525,0.020363923381356633,276.32094282262466,2.254537862889907,0.0013756880207973369,0.014705882352941176,0.00027075,1.0,,,,,
227,181.13909546797444,1.8868655777914005,96,1.0,0.10595348821563418,94,0.0,0.005106921449928052,691.2131373087565,-0.00915077111373345,1382.490025838216,2.2719878554344177,0.001825307806332906,0.0625,0.00027075,1.0,,,,,
228,214.87020775186858,4.297404155037372,50,1.0,0.09031836930173973,48,0.0,0.0050558522354287715,53.678126994301294,-0.04670388098148739,107.50512815924252,2.773283635868746,0.0057159364223480225,0.022058823529411766,0.00027075,1.0,,,,,
229,224.83155518508087,5.35313226631145,42,1.0,0.06758989739851842,41,0.0,0.005005293713074484,95.0054484280673,-0.10187303681265224,190.2702962701971,2.7829253781925547,0.001653633334419944,0.011363636363636364,0.00027075,1.0,,,,,
230,199.72688340281388,2.8945925130842594,69,1.0,0.11255758066551587,67,0.0,0.005,207.0229069102894,-0.019172423603859814,414.1333077170632,2.458205526525324,0.005303375761617313,0.011363636363636364,0.00027075,1.0,,,,,
231,197.72722147686653,2.4715902684608317,80,1.0,0.11752329360410459,77,0.0,0.005,116.7445483488195,0.013538290253456901,233.51047403672163,2.422712143729715,0.001090472235399134,0.029411764705882353,0.00027075,1.0,,,,,
232,200.71299016151798,2.7123377048853783,74,1.0,0.0906425027667428,71,0.0,0.005,57.24305929456438,0.03656048274465969,114.4628038406372,2.49026335137231,0.00166639472757067,0.008928571428571428,0.00027075,1.0,,,,,
233,210.29490802989395,4.04413284672873,52,1.0,0.14891334593513003,51,0.0,0.005,132.67247505187987,0.006106996163725853,265.37890167236327,2.308252048492432,0.008739462494850159,0.0,0.00027075,1.0,,,,,
234,206.9252502536282,3.183465388517357,65,1.0,0.09148846658640096,64,0.0,0.005,38.84261244819278,-0.03282690970670609,77.80438000815255,2.6750176066444036,-0.009849485896882556,0.005952380952380952,0.00027075,1.0,,,,,
235,223.99155500318483,6.587986911858377,34,1.0,0.11036515800365199,33,0.0,0.005,531.1253416878836,-0.008588578019823347,1062.3177163260323,2.4927721534456526,-0.005155156765665326,0.026785714285714284,0.00027075,1.0,,,,,
236,220.66429595117194,5.131727812817952,43,1.0,0.03161836033631547,40,0.0,0.005,170.73240756988525,0.032879047095775604,341.44754219055176,2.4241568446159363,0.008794687688350677,0.0,0.00027075,1.0,,,,,
237,200.36080457791394,2.9037797764915063,69,1.0,0.1610454121945054,67,0.0,0.005,89.55605215184829,-0.052159991334466374,179.2578883451574,2.0732601039549885,-0.005469137474017984,0.022058823529411766,0.00027075,1.0,,,,,
238,212.57473161125256,3.6650815795043545,58,1.0,0.09609214410483079,57,0.0,0.005,29.94086698123387,-0.01126801807965551,59.95010825565883,2.291904475007738,0.0011129996606281825,0.0,0.00027075,1.0,,,,,
239,230.65091097868455,8.87118888379556,26,1.0,0.17403379040971598,26,0.0,0.005,800.0635948181152,0.05149701237678528,1600.0817642211914,2.8803429901599884,0.007963854819536209,0.0,0.00027075,1.0,,,,,
240,228.73947236865428,7.624649078955143,30,1.0,0.05588354270963885,29,0.0,0.005,195.6037527887445,-0.021186497552614463,391.2968041269403,2.346140648189344,-0.007228747304332883,0.04166666692809055,0.00027075,1.0,,,,,
241,-48.35520671669774,-0.48355206716697735,100,0.0,2.904511195393513,97,0.0,0.005,145.44107940461902,0.0049898891399304075,290.904467370775,1.6144206192758348,-0.0018965833716922337,0.013888888888888888,0.00027075,1.0,,,,,
242,229.75327576058166,8.509380583725246,27,1.0,0.1829046437354805,26,0.0,0.005,276.7392298380534,0.02952582078675429,553.4662475585938,2.3420654435952506,0.005301549720267455,0.0625,0.00027075,1.0,,,,,
243,220.5384151047862,5.378985734263078,41,1.0,0.15702532101879227,39,0.0,0.005,40.24344024658203,-0.025445469468832017,80.59266014099121,2.7444423913955687,-0.0005957543849945069,0.0,0.00027075,1.0,,,,,
244,225.04824547054102,7.259620821630356,31,1.0,0.09007086187884994,28,0.0,0.005,94.23144251959664,0.01217251137963363,188.49630444390434,2.8883466039385115,-0.0035221872718206476,0.019132653517382487,0.00027075,1.0,,,,,
245,197.1690194287907,2.6289202590505427,75,1.0,0.1721793053047912,74,0.0,0.005,542.7103576660156,-0.06130099296569824,1085.5808868408203,1.879343833242144,-0.0021912080368825366,0.0,0.00027075,1.0,,,,,
