episode,score,steps,success,final_distance,n_biases,loss,actor_loss,critic_loss,entropy,approx_kl,clip_frac,lr,eval_score_mean,eval_success_rate,eval_final_distance_mean
37,-15.426826545112661,40,0.0,3.875027247215996,30,40.55427265167236,-0.039141119457781315,81.26845979690552,4.081604182720184,0.010549930855631828,0.0,0.0003,,,
38,238.41999761532318,15,1.0,0.16793607332659205,14,nan,nan,nan,nan,nan,nan,nan,,,
39,-8.194927611340706,40,0.0,2.9822844697559145,28,3430.425506591797,0.015947800129652023,6860.89990234375,4.033847063779831,-0.0002590622752904892,0.0078125,0.0003,,,
40,-47.191683520963416,40,0.0,6.912157262545997,27,47.5150343577067,-0.004608171267641915,95.12387084960938,4.2293291091918945,-0.008473193479908837,0.010416666666666666,0.0003,-14.814646550630783,0.0,5.091429632949176
41,5.420947153099144,40,0.0,1.8633312042244319,35,50.05878257751465,-0.04137377813458443,100.27669802579013,3.8191381151025947,0.009799500757997686,0.028409090909090908,0.0003,,,
42,-7.405976847777685,40,0.0,3.2589953438033152,31,31.82069820827908,-0.027865097547570866,63.779323154025604,4.109857837359111,-0.004165305859512753,0.10416666666666667,0.0003,,,
43,-4.516523041458429,40,0.0,2.4211413164107296,28,14.504169724204324,-0.025911267508159985,29.1393349387429,3.958628632805564,-0.0039554333144968205,0.011363636363636364,0.0003,,,
44,-9.231498103688303,40,0.0,3.3417557610900506,29,16.39747440113741,-0.004936641410869711,32.887161759769214,4.116995474871467,-0.014343393199584064,0.06985294117647059,0.0003,,,
45,-21.63035898853509,40,0.0,4.527442409155979,28,54.44907913208008,-0.05077608823776245,109.07554779052734,3.7920327186584473,0.017703300714492796,0.0,0.0003,,,
46,-29.83356813220519,40,0.0,4.6254297289367505,33,27.47008726331923,-0.024666151652733486,55.06995137532552,4.022191550996569,0.009183461467425028,0.020833333333333332,0.0003,,,
47,230.27271464818443,26,1.0,0.18898956306746756,20,8834.97900390625,-0.03954679425805807,17670.114095052082,3.8616393208503723,-0.017399094824213535,0.08645833407839139,0.0003,,,
48,-3.4487225497847502,40,0.0,2.7765713298004084,27,26.94833278656006,0.043213015422225,53.886085987091064,3.7923067808151245,0.005135234445333481,0.0078125,0.0003,,,
49,-2.3237605013853955,40,0.0,2.5003026127482,32,32.62032551235623,-0.003987865315543281,65.32727559407552,3.9324603743023343,-0.0063804636398951215,0.10069444444444445,0.0003,,,
50,-5.60876393362659,40,0.0,2.9951051345202484,33,21.455262263615925,-0.08150357608166006,43.15807088216146,4.2269622749752465,-0.001033481624391344,0.052083333333333336,0.0003,,,
51,-16.251745212260055,40,0.0,3.851737416384103,31,8.790219916237724,-0.02157733506626553,17.70432694753011,4.036610974205865,0.004018055068122016,0.0,0.0003,,,
52,1.6051894004802354,40,0.0,2.3444154086768094,31,16.102011680603027,-0.004571413000424703,32.28920237223307,3.801863193511963,0.011808782815933228,0.0,0.0003,,,
53,-10.09367992251814,40,0.0,3.219915993407024,33,20.672156016031902,-0.029934260249137878,41.48785451253255,4.183702659606934,0.010002398490905761,0.0625,0.0003,,,
54,-30.96108445458698,40,0.0,5.2370714639085545,27,19.844603326585556,0.021663864453633625,39.728458404541016,4.128992133670383,0.0068073570728302,0.013888888888888888,0.0003,,,
55,-11.10421092821181,40,0.0,3.5281732357570768,32,20.621730395725795,-0.043669303346957476,41.41079521179199,3.999792047909328,0.0022193055067743573,0.03125,0.0003,,,
56,-31.75294637419032,40,0.0,5.218765198607681,28,13.378834194607204,-0.024574636585182615,26.885270224677193,3.9226010375552707,0.006031476789050632,0.0,0.0003,,,
57,-28.092487624312522,40,0.0,4.829817691407619,23,38.00140847100152,-0.019588884380128648,76.111570570204,3.4787794484032526,0.015445113182067871,0.020833333333333332,0.0003,,,
58,-21.067139766692993,40,0.0,4.076825635465815,30,16.207709662119548,-0.039795678481459616,32.57334823608399,3.9168572266896566,-0.0020238478978474935,0.03333333333333333,0.0003,,,
59,2.465866237341827,40,0.0,2.1467467650681655,31,17.42846762339274,0.01824811746676763,34.897684987386064,3.862290636698405,0.0027764807144800823,0.07083333333333333,0.0003,,,
60,-1.0844398228832546,40,0.0,2.4421875589020208,30,20.874435318840874,-0.01101095581220256,41.843234380086265,3.617070092095269,0.005072444677352905,0.006944444444444444,0.0003,-15.408265958148473,0.0,5.0880291742447294
61,-13.81656413787073,40,0.0,3.9758858824257217,25,18.152451594670612,-0.024329794570803642,36.42591174443563,3.6174416144688926,-0.0016951573391755421,0.046875,0.0003,,,
62,-3.833561491164774,40,0.0,2.5576431259862717,31,23.2797638575236,0.023613941338327196,46.58604749043783,3.6874227788713245,0.008294625414742364,0.0,0.0003,,,
63,-17.175994295660296,40,0.0,4.197790342356764,26,9.197025372431828,-0.05659724041246451,18.575042724609375,3.3898847836714525,-0.009868749059163608,0.19230769230769232,0.0003,,,
64,3.115774534704075,40,0.0,2.1387555681910912,20,19.073996816362655,0.004086551389523915,38.19760077340262,2.8890111105782643,0.012279791491372245,0.026785714285714284,0.0003,,,
65,-30.403180143407997,40,0.0,5.287100752495668,19,11.359812532152448,-0.013847348945481437,22.81526211329869,3.3971160650253296,-0.008051265563283647,0.04017857142857143,0.0003,,,
66,-32.209887481360674,40,0.0,5.176645786323212,28,7.536945667531755,-0.05438695578939385,15.261258019341362,3.929637723498874,-0.01713464657465617,0.09375,0.0003,,,
67,-15.023558081094063,40,0.0,3.343765753164558,19,10.672055641810099,0.030448324978351593,21.34219280878703,2.9489046335220337,0.011146016418933868,0.0,0.0003,,,
68,-17.172719492498334,40,0.0,3.9525433590528705,23,9.417106668154398,0.01966754626482725,18.856139421463013,3.0630540251731873,0.004196090002854665,0.010416666666666666,0.0003,,,
69,-29.86592495014657,40,0.0,5.024480035364456,22,4.565849588976966,-0.02566003980528977,9.25542304250929,3.620185375213623,-0.01897889541255103,0.08680555555555555,0.0003,,,
70,-5.586467746455629,40,0.0,2.661240370704906,29,11.351735158400102,-0.02362758124416525,22.826594959605824,3.793467738411643,-0.004913806915283203,0.056818181818181816,0.0003,,,
71,2.9568340763411918,40,0.0,2.177676121870988,23,22.24394235610962,-0.0038081318140029906,44.558118629455564,3.130891489982605,-0.006923213601112366,0.1625,0.0003,-16.98548619424328,0.0,5.109055947289146
